"anio","semestre","puntaje_final","horas_estudio","asistencia","promedio_previo","horas_sueno","edad","estres","uso_redes","ingresos_familiares","genero","carrera","acceso_internet","trabaja","modalidad"
2021,"Sem1",69.5665521245443,-2.33274474528896,69.6879373810739,2.40187682040534,8.45854003860931,17,8.61636635800753,5.94429882621425,684.111200950024,"Male","Busines","NO","Si","Presencial"
2021,"Sem1",154.035873085857,NA,87.0288520030467,8.95374784681904,5.25149407434224,17,5.03676740597514,3.50687818177922,779.300634887196,"FEMALE","Busines","yes","NO","Presencial"
2021,"Sem1",139.199019877795,12.6181639227548,70.4010246199198,6.9411556877469,6.36427642446696,19,4.07874008931446,5.32282573704121,978.72413895165,"Female","CS","No","NO","virtual"
2021,"Sem1",150.357475597023,16.1743832243568,79.2094879134321,8.42340799545934,6.14545481989427,23,3.1833954040188,1.1321062781984,1363.36063001528,"Female","Busines","Yes","sí","Presencial"
2021,"Sem1",153.701698391426,20.0930813619916,76.2063429918682,9.73896701934624,5.82921772407833,19,4.74935742151512,1.98959545357175,1902.5235630078,"Male","Data","NO","No","Presencial"
2021,"Sem1",114.450996422823,12.4685611872324,73.6081566481708,7.26719519021688,6.74304488994534,17,4.87861382616599,4.57127892901336,973.993234543498,"male","CS","Yes","No","Virtual"
2021,"Sem1",137.903626124701,12.188689501715,84.6497358374667,7.35445865736356,6.91413115346213,21,5.28447153185602,5.42466144395173,869.220356435429,"male","Ingenieria","NO","No","Virtual"
2021,"Sem1",145.028903552075,15.3252286921347,81.6486599267957,8.71459040634797,6.25007374700926,23,3.05589107473727,1.72690530488688,793.172964349732,"Female","Business","yes","NO","Presencial"
2021,"Sem1",196.239645486342,29.1279173512649,80.6036911108487,12.7992332353981,4.58919749515931,25,2.95555932036417,1.95635049909987,1706.35574594325,"Male","Business","No","NO","Presencial"
2021,"Sem1",111.31247608215,12.1011195346251,73.0814221894858,6.91150325095828,6.24700304868565,19,4.71576763859156,4.01192519845664,1945.43427657987,"male","Busines","NO","Si","Virtual"
2021,"Sem1",109.558535962837,10.7454280132362,70.000858044874,6.64798254568685,6.59803998922483,23,2.95055108310358,0.301338527000507,1162.99186397032,"FEMALE","Busines","No","sí","Virtual"
2021,"Sem1",105.771725282135,8.54641982476537,84.5444529533279,6.39953952669567,7.70984173698399,22,5.87816204846144,2.90479068759237,1190.39569833015,"Male","Busines","NO","NO","Virtual"
2021,"Sem1",108.148477491438,6.31329061943861,86.2731741875265,4.9445892233174,7.55994209418563,19,2.42270655385446,2.41893884246825,532.934070566305,"Male","Ingenieria","NO","Si","Virtual"
2021,"Sem1",161.332844751802,NA,86.3061521296016,12.3422007019957,4.86662859094271,22,5.21340303322802,5.34055805878198,1230.77431063677,"Female","Busines","Yes","NO","Presencial"
2021,"Sem1",136.334953598926,15.1599307361537,NA,NA,4.93955239730014,18,4.24015317880338,2.57007944910894,533.616424533902,"Female","CS","NO","sí","Presencial"
2021,"Sem1",144.162195927376,15.7743044884183,NA,NA,6.95294894804219,20,4.85915448355026,4.38100952976512,1146.96065060061,"Male","Ingenieria","NO","sí","Presencial"
2021,"Sem1",116.142239231142,11.4244698906664,64.9860461114918,6.78290035023528,7.38188786471818,22,4.26297477016151,2.96937405852644,1407.21608291941,"Male","Ingenieria","yes","No","Presencial"
2021,"Sem1",109.765530426581,5.66027506682851,59.6670097079333,4.47962948181389,7.72239338407808,26,2.71403106439123,0.422950043149737,1237.92509674572,"Female","Ingenieria","yes","sí","Presencial"
2021,"Sem1",110.768596514698,9.49343332212841,75.1129976107702,6.05324771797144,6.77230126210305,21,3.20673507803239,2.94194989959803,1217.06226365278,"Female","Business","No","Si","Virtual"
2021,"Sem1",161.615701877548,22.6282312766273,81.1971334479064,11.37702308497,4.41458093583302,20,3.28000320422428,3.38157476127937,797.162071590928,"Male","Business","No","sí","Presencial"
2021,"Sem1",130.759347725634,10.5889253289505,84.5710500385017,6.11058847401343,7.32614231008188,23,NA,2.5510786006716,1205.85537733476,"male","Busines","yes","No","Presencial"
2021,"Sem1",143.600205008894,18.9835197403669,67.7136837326467,9.68023296123726,5.7112225342295,20,5.510819646864,3.84315478043932,1348.21713167735,"FEMALE","Business","NO","Si","Virtual"
2021,"Sem1",148.947381822474,19.4876238291506,67.6973649990076,9.83013502524651,6.16824154346663,15,4.47703553921363,1.2558835949465,939.761593534471,"male","Ingenieria","yes","Si","Virtual"
2021,"Sem1",150.182461522069,15.2000530768608,69.1038398914004,8.30820641035303,6.47444196366142,20,4.55423313947742,3.54017674962573,752.387662693474,"Female","Ingenieria","Yes","Si","Presencial"
2021,"Sem1",153.839901409926,21.2044254836575,86.4188457256885,10.4556506305825,4.79801270525626,20,3.52373107637449,1.26414102704896,1062.16796995826,"FEMALE","CS","yes","No","Presencial"
2021,"Sem1",104.385729766219,12.1071141690839,68.3681856052925,7.74504501839408,6.01624550448768,21,2.86477710716694,3.13428647593652,1112.45647283274,"male","Ingenieria","No","Si","Presencial"
2021,"Sem1",162.831404602792,NA,89.2222008745609,9.28222461290973,6.14482228710719,19,3.88759765948576,2.82247832664221,1792.08413161185,"Female","Business","NO","No","virtual"
2021,"Sem1",113.093189285675,8.53367250331896,73.0505776853645,6.08041490132336,7.26864689760679,22,6.57213419487777,6.1711480507013,1331.3413328437,"Female",NA,"Yes","sí","Presencial"
2021,"Sem1",132.442497570749,12.6666870271852,78.3578388326569,6.94898916402404,7.04164856684312,20,3.77631279488451,2.55852348457538,1405.61715981222,"Male","CS","yes","NO","Presencial"
2021,"Sem1",136.208445858707,14.4313186073364,76.8593858599484,7.88943716017105,6.17255630518727,18,3.79993260099359,2.86446599895397,1069.86705765211,"male","Business","NO","NO","Presencial"
2021,"Sem1",156.260897106568,19.383976862219,71.3341573899799,9.67727595611307,5.5088902148752,22,3.19492793620297,1.691610728013,1211.35885103536,"FEMALE","CS","yes","Si","Virtual"
2021,"Sem1",192.494323972206,46.9373971656671,83.8796518354561,8.78177130883609,5.9458484245065,18,NA,6.33885237647326,1164.63581913768,"Male","Ingenieria","Yes","No","Presencial"
2021,"Sem1",160.339433685732,NA,94.1161805717627,10.5754542079442,5.52302768410063,22,1.97954207416604,0.883633179331539,674.06352933672,"FEMALE","Ingenieria","NO","Si","Presencial"
2021,"Sem1",145.083831478251,19.084538959231,81.9460335334781,9.25414453160588,5.43406885847323,24,4.73941136743985,2.88757211273039,1815.62555255475,"Male","Data","yes","sí","Presencial"
2021,"Sem1",152.997034444498,14.2345920119236,95.2963448280031,8.35447599929515,6.00575202995097,19,3.92179842074112,2.36669561117183,562.695802229297,"Male","Data","NO","Si","virtual"
2021,"Sem1",143.060110698941,17.1135565368335,94.9666093564446,9.55904621825582,6.11796053694921,24,5.24388472542891,3.66842181723831,1112.48618663335,"male","Business","yes","sí","Presencial"
2021,"Sem1",158.177181324394,24.2650283364207,64.766531547665,11.4937234221488,4.5533455381983,21,3.44732033619801,3.31716731560073,1824.23239664994,"FEMALE","Busines","yes","sí","Virtual"
2021,"Sem1",117.678844131766,7.50753979567828,79.6180357561273,5.43775477266076,6.43983574243707,24,6.02611944762756,3.23874491073043,1354.28580669804,"Male","Data","yes","sí","Presencial"
2021,"Sem1",155.101146582553,18.4617397060204,92.7155676553862,9.6228317606679,5.81415933238915,16,NA,1.42747297119598,734.00635048836,"Female","Data","Yes","No","Presencial"
2021,"Sem1",153.355979383739,12.6784417482219,68.3529809043455,8.10811766603387,6.72870147337081,16,2.00391389828635,0.0950949680351316,1908.50459275798,"male","Ingenieria","Yes","No","Presencial"
2021,"Sem1",105.632734723622,6.73349116784705,64.7875240096249,5.14546595275055,8.43073296538041,18,3.47844869524298,1.40162858678754,981.818616655913,"Female","Busines","No","No","Presencial"
2021,"Sem1",107.876752558102,6.78030216150262,78.7107402285919,5.49817310082073,6.69788145051821,27,NA,3.7188427380353,1211.3469115815,"male","CS","No","sí","Presencial"
2021,"Sem1",127.695716463223,8.60501309777544,76.8174910246399,6.04143729442229,7.89532735503975,25,3.67891345108501,-0.206926617067017,928.752301938158,"FEMALE","CS","No","NO","Presencial"
2021,"Sem1",99.7415366501118,11.5313960626416,59.5743294221343,6.70767569672999,6.27724105183544,20,3.35621688748435,1.0971714955888,1173.31473913831,"Female","Ingenieria","NO","NO","Virtual"
2021,"Sem1",152.950547698298,17.4830293288249,81.4861925169167,9.1696904965973,6.55340062302153,28,3.35792292891482,2.10119153899246,849.381762477936,"FEMALE","CS","NO","No","Presencial"
2021,"Sem1",128.361168864834,12.3482462441224,81.6977010142396,7.13232159729519,5.76894858007574,20,3.39355275667774,1.34074909165174,1197.21339583471,"FEMALE","CS","yes","Si","Presencial"
2021,"Sem1",178.258675107819,23.1281172926261,74.1506511531957,11.0421045956893,3.87461590324042,24,3.85478858321211,1.4305093067555,895.673217707999,"Female","Ingenieria","Yes","Si","Presencial"
2021,"Sem1",170.765361621018,51.1098182887534,88.6423413636317,8.78556581096141,5.37295943814103,22,2.70154849386034,0.413382217908222,1823.50694665039,"Female","Busines","No","Si","virtual"
