"anio","semestre","puntaje_final","horas_estudio","asistencia","promedio_previo","horas_sueno","edad","estres","uso_redes","ingresos_familiares","genero","carrera","acceso_internet","trabaja","modalidad"
2025,"Sem2",133.383377600345,8.42292886527651,82.6824976730471,5.72861909366703,6.91665336090004,22,3.56334213906554,1.81277946028977,1433.89528079376,"male","Business","Yes","Si","Virtual"
2025,"Sem2",153.379223257538,18.9314989206826,NA,9.42904910710214,5.71266102314036,21,3.02174397562778,3.09930887042598,1266.90147284452,"Female","Data","No","No","Presencial"
2025,"Sem2",154.035842139219,19.7538993601448,92.8535941288831,9.94330401369829,5.64739952676434,18,5.47975522206178,6.53998739343672,1384.7115733794,"Female","CS","No","NO","Presencial"
2025,"Sem2",157.323289185796,16.9947919974125,68.8387824005026,8.94842472786044,6.45017656037628,17,3.65240440677838,2.97902604378807,1135.69547113546,"Male","Business","yes","Si","Presencial"
2025,"Sem2",144.682319159431,16.8254116446157,63.7353978796375,8.57004696532464,6.54937688717978,22,3.68945408145476,0.321582689382766,1558.72402971105,"Male","Data","Yes","NO","Virtual"
2025,"Sem2",138.763697972841,17.3239047116887,76.2722979659717,9.28013029519014,6.47439194442549,18,2.71216394306434,3.51113746679117,998.641062096109,"Female","Business","yes","No","Virtual"
2025,"Sem2",153.891925189395,18.5371933886923,63.3181601587521,9.04583035370968,6.05523789124902,20,6.93018665389622,2.5425700862007,599.929155358009,"Female","Business","yes","Si","Presencial"
2025,"Sem2",151.530650569484,21.1686623568233,79.6601732845518,10.2780168319143,5.52906594013948,18,4.90450021801233,6.4861997063547,1091.08773671589,"male","CS","Yes","NO","Virtual"
2025,"Sem2",130.674251902851,11.8678308504932,83.6609219461071,6.77028785323535,5.59471520068383,21,2.67456055682979,1.09158209545191,1287.99466454114,"FEMALE","CS","No","No","Virtual"
2025,"Sem2",158.842828839031,NA,75.8061433732869,10.3669256072406,4.86386871517596,13,4.32405392049208,3.43406617465325,1016.21981149437,"male","CS","yes","sí","virtual"
2025,"Sem2",140.881958790647,13.8375015023375,93.9858133602977,7.17170625499874,5.89839977469181,15,5.24431516054327,4.64642439243822,1020.34436750344,"Female","Ingenieria","NO","NO","Virtual"
2025,"Sem2",145.956291673641,14.2494211342223,NA,8.0970159689663,6.54545111807057,19,NA,2.96178686344858,117.378215731851,"Male","Busines","Yes","No","Presencial"
2025,"Sem2",118.233361716266,NA,81.0280074612713,8.09292581211773,6.02379120470135,17,4.39290802935767,2.74246124507977,1197.33555388074,"Male","Busines","yes","Si","Presencial"
2025,"Sem2",158.188559876265,19.213232035187,98.584004861439,NA,6.04483847362151,19,NA,2.8579384540334,1214.2060417693,"FEMALE","CS","No","No","virtual"
2025,"Sem2",168.741108377326,14.1242139854814,98.5040496545884,NA,6.59217077481934,18,4.77828025530519,2.5526042390337,1330.38354535848,"male","Business","Yes","NO","Presencial"
2025,"Sem2",128.628278311812,6.99463598587309,102.470760118384,5.72750419216072,6.44458414191162,14,5.23037186151811,2.5580402377708,930.356103469057,"Male","Ingenieria","yes","NO","Presencial"
2025,"Sem2",127.498766228815,9.79050708479628,61.7012162872351,6.67293498798955,6.59226348623247,20,3.13216794177157,1.2147243951277,1012.35146727847,"Male","Data","No","Si","virtual"
2025,"Sem2",148.459368856605,15.2426801572003,78.6387117229442,8.09204625133881,6.63960168405801,23,3.17556539066392,0.742626905487362,1292.78404309671,"FEMALE",NA,"NO","NO","Presencial"
2025,"Sem2",147.69487587733,14.192275815788,89.1307464569021,8.58043278889997,5.86511523648427,22,2.44877825533895,1.9917412791759,1099.22469386542,"FEMALE","Busines","NO","NO","Virtual"
2025,"Sem2",154.167848346395,21.3641473069825,79.9521335146304,NA,5.16575486013118,17,6.99172332089923,1.85436288361709,1018.25660797991,"FEMALE","CS","No","Si","virtual"
2025,"Sem2",122.897880636349,10.5256325832324,78.7153054207497,6.79610052100094,7.20919043207877,15,3.87111932944524,4.31167043461245,764.38196008378,"Female","Busines","Yes","No","Virtual"
2025,"Sem2",193.959581728934,63.1401160989259,NA,10.3379097556933,5.14338684838057,21,4.37680210256401,17.609485662789,1457.22461318867,"Female","Ingenieria","No","No","virtual"
2025,"Sem2",134.484864764924,12.2474900484482,85.3505852684594,7.29278201225656,6.7996248353225,23,3.01017495875181,0.409186873192148,961.816357498222,"Male","Business","Yes","No","Virtual"
2025,"Sem2",173.801415300718,26.8804978946745,NA,12.8081561299913,4.00052999150799,20,6.24737049815611,4.72297151039562,971.222055003048,"FEMALE","Busines","NO","No","Presencial"
2025,"Sem2",138.461475846877,11.9444710605189,83.8494782571785,7.34262374035456,7.28312508218967,23,3.92016118599022,1.78393163599941,1438.05779934766,"FEMALE","CS","yes","NO","Virtual"
2025,"Sem2",116.740734265012,6.41451187178507,85.7361933095868,5.11220101806613,7.09329369502475,17,3.61763886179868,1.52823990035489,925.554761573849,"male","Ingenieria","yes","sí","Presencial"
2025,"Sem2",193.382463522442,29.253351865105,68.9559128512901,13.8195201387991,4.28498970576197,22,2.39378409382514,2.94373688410034,889.745810370108,"Female","Business","yes","No","Presencial"
2025,"Sem2",130.189376111101,14.1778158156575,60.6523879981347,7.85133310558021,7.05349182069705,18,6.54257938934179,5.86294783233796,1399.11845443631,"male","Business","yes","NO","Presencial"
2025,"Sem2",164.326279801413,17.4299816632759,77.8195712222523,9.23205777244876,5.9614749381269,25,3.03678717539308,0.796036655255629,1179.72178933692,"FEMALE","Busines","Yes","NO","Presencial"
2025,"Sem2",133.097125673326,NA,85.1184879842006,6.63987488373247,6.51047524022327,25,4.15726213274985,3.10550547605355,1140.98407347126,"Female",NA,"No","Si","Virtual"
2025,"Sem2",195.032959853748,58.244362885848,92.9604544474057,9.99039208448144,4.99877190265844,18,4.98333767217114,12.0422234030988,1605.98120062053,"FEMALE","Business","Yes","Si","Presencial"
2025,"Sem2",145.550878381536,18.9019171481182,76.9106539392785,9.71491343407477,6.23011808999523,21,6.63801244669334,6.40265212523475,1570.28562220074,"male","CS","NO","Si","Presencial"
2025,"Sem2",158.688455436264,20.3194473483861,75.3357247562746,10.1089026359667,4.65362163940457,22,5.29549948647186,5.36356585536809,803.776506165119,"FEMALE",NA,"NO","sí","Virtual"
2025,"Sem2",101.428096982974,NA,63.1284239660536,5.91819767679591,7.23291444833086,23,4.38354385015439,0.674680298070194,941.438017115904,"FEMALE","Data","Yes","No","Presencial"
2025,"Sem2",127.902567502353,13.6259809710833,73.4418289009508,7.53623943750608,6.22562997430471,21,6.81507443309919,4.88724384114197,949.006270988894,"male","Ingenieria","yes","NO","Presencial"
2025,"Sem2",117.997939861977,6.92589143884003,87.6021135218488,5.42919670452734,7.20799188031345,17,3.32858452916412,4.11429762814147,1337.10730600886,"Female","Data","Yes","sí","Virtual"
2025,"Sem2",141.999466149025,18.6678217640421,NA,9.13533475052033,5.42032695079366,21,1.95979390577456,1.65167321029273,1175.41520559814,"Male","Data","yes","No","Virtual"
2025,"Sem2",108.300473947492,7.94223446273361,75.4683926451404,5.61268716803606,5.47423540517591,24,3.70057059958918,1.27039180466208,903.143504941071,"FEMALE","CS","Yes","NO","Virtual"
2025,"Sem2",102.732171894129,8.09221850540259,80.3978110443393,5.42982803696115,6.58881346795913,17,3.81791976987624,1.70584758622877,1362.94360205205,"FEMALE","Data","No","No","Presencial"
2025,"Sem2",174.105993617566,23.9884744202356,58.0417686832957,11.3205896907411,4.83859807765089,23,3.28248104129413,1.19316066414308,896.09478812125,"FEMALE","Data","yes","sí","Presencial"
2025,"Sem2",108.463666949173,9.52305992453902,70.8357914959268,6.12232324500367,6.78934907119076,21,NA,4.15057495349084,1495.22003913411,"male","Busines","NO","sí","Virtual"
2025,"Sem2",190.940028301169,24.326379731354,85.1480063760689,11.6200627848119,5.65252837664052,22,3.8473742561268,2.97363026094966,684.641488932348,"male","Business","NO","No","Presencial"
2025,"Sem2",112.265610434159,8.02450009741258,80.2026210037323,5.7369837089141,6.37268361335058,18,3.53118305998995,1.66728226945046,1478.66372117809,"Male","Data","Yes","sí","Virtual"
2025,"Sem2",109.529078460498,7.58600168266162,74.6698471362353,5.66923652295877,7.47028372663257,22,2.43578221843791,0.862441151012256,1669.5226316271,"Female","Ingenieria","NO","sí","Virtual"
2025,"Sem2",154.686195296222,20.45234836474,80.0079798549676,10.174856858492,5.67987135188589,25,6.73136864269484,4.82984757343705,1075.79822990925,"FEMALE","CS","No","sí","Virtual"
2025,"Sem2",131.919937326865,16.6142382042669,100.074362478292,9.22504870488213,6.19970710585851,25,4.8027642589201,2.64944496339677,1977.11407699677,"male","Busines","yes","sí","Presencial"
2025,"Sem2",127.581760546042,14.3080621486235,84.9029173671561,8.35912553775849,7.11188946962212,15,5.53873907544825,2.78172060971083,845.452306210621,"Male","Ingenieria","Yes","Si","Virtual"
2025,"Sem2",145.581212018122,18.3095723593535,97.4398882657089,9.5455247145559,5.04663242384423,22,4.99510333298601,4.22501111875065,709.188369803092,"male","Busines","NO","Si","virtual"
2025,"Sem2",156.441453381305,18.2904955556168,72.9850202222803,9.80157841909925,5.99512446297503,25,5.28197367390218,3.31880494225802,837.71951442284,"Male","Busines","No","sí","Presencial"
2025,"Sem2",130.881181920154,9.74110321884438,NA,6.24326645941533,6.22602476700259,24,18,0.964585664416871,1334.24243170994,"FEMALE","Business","NO","NO","Virtual"
2025,"Sem2",130.605728331803,17.4307218047186,70.6330178426826,8.81959145297293,4.73020709958878,20,3.18292869357201,0.928616926750198,1408.67026064488,"male","Ingenieria","yes","No","Virtual"
2025,"Sem2",111.976597484454,NA,93.682808130613,5.99902465048757,6.46803285623623,21,3.09734390143189,2.9894875058597,1728.34696193903,"FEMALE",NA,"yes","Si","Presencial"
2025,"Sem2",160.493296905905,21.9199760548776,74.8480778773415,10.3589523566951,3.27123069638189,20,2.92141542690702,3.08442325822294,1038.09801287461,"FEMALE","Business","No","Si","Presencial"
2025,"Sem2",93.8043807823693,6.24849125300927,77.215270517928,5.21147054932633,7.98578842312469,26,2.97234044686249,2.2403411796581,1730.67440257846,"Male","Ingenieria","NO","No","Presencial"
2025,"Sem2",169.069164376716,19.7218308468366,73.251612950442,9.690836516215,7.06254065727972,16,2.69842222030198,0.715347844734776,1099.76440302627,"Male","CS","NO","No","virtual"
2025,"Sem2",164.956277689891,19.3965170213901,82.3799209956544,NA,5.98252038892979,21,2.43134057911803,-0.607710384042107,1060.03152047124,"FEMALE","Data","NO","Si","Presencial"
2025,"Sem2",122.97574899579,9.22000802608771,NA,NA,6.51008982439019,19,4.54269878233957,3.38950429602604,1156.4476388032,"FEMALE","Ingenieria","No","No","Virtual"
2025,"Sem2",157.763977091354,NA,76.5866192451708,8.73070365266224,6.14532850254688,21,4.9360398824745,2.17627908147142,604.32656423972,"FEMALE","Busines","Yes","No","Presencial"
2025,"Sem2",154.166696308601,20.1175122369082,88.9858875845956,10.3284585361811,5.32000843151163,23,4.00029776023589,3.85582532668775,1229.73168018173,"Female","Data","yes","No","Presencial"
2025,"Sem2",158.981558344668,20.4385384871225,78.9374999888442,9.64645377473423,4.91499136669499,19,2.57187771715432,-0.177507531895536,1026.63101896946,"male","CS","yes","No","Virtual"
2025,"Sem2",132.874109587196,11.367005073165,69.1142870547695,7.10459657490851,7.01170670950535,24,5.12263197292062,1.72565175458982,1115.50125149575,"Female","Busines","yes","Si","Presencial"
2025,"Sem2",169.87404996589,36.6067982432347,73.7722744692811,7.8024445885324,6.86357357350782,20,4.52138545717465,9.36911765789243,1206.68036377335,"Female","Ingenieria","Yes","Si","virtual"
2025,"Sem2",152.160571881998,12.3275415186214,81.3129683210266,6.56865977554096,7.38744720075668,22,6.61391406779158,3.60532976733988,2156.54137505811,"Male","Business","Yes","sí","Presencial"
2025,"Sem2",118.080789922239,13.1747119902544,74.3010368360252,7.98244001107883,6.83211707879974,19,3.86551009731459,3.20905608859937,1272.14964443677,"male","Busines","yes","sí","Virtual"
2025,"Sem2",128.681777928704,15.5508035074085,81.6654976244729,8.66496157662363,-3,25,NA,5.19276216374745,1948.72344771189,"Female","CS","No","Si","Virtual"
2025,"Sem2",147.945668804537,13.7137901349551,78.6038927488508,8.05298138318759,7.49114062981129,18,2.47921999913254,2.08926825291451,1404.7170032226,"Female","Ingenieria","NO","NO","Presencial"
2025,"Sem2",95.2379761396374,7.46445869845253,69.9157497448452,5.66509862234224,7.04230535543165,17,3.82572622385107,1.07409523305814,1372.51659295564,"Female","CS","No","sí","Virtual"
2025,"Sem2",138.906798499811,11.1761957376421,70.3588057069049,NA,6.85736434111887,22,5.61260082870209,3.91257009057172,957.36341720998,"Female","Data","No","sí","Presencial"
2025,"Sem2",171.736391990712,19.9207023614423,69.437992799286,9.97914279897881,5.21081185443529,21,2.73169156297415,0.895029184293105,1465.02350266386,"FEMALE","CS","Yes","No","virtual"
2025,"Sem2",150.615474600423,13.4413532826606,85.046023548195,7.84329031691025,5.59517706732956,22,3.38163197883371,3.03626315087301,630.438440814425,"FEMALE","CS","Yes","sí","Presencial"
2025,"Sem2",130.874070327965,13.5328315000252,69.9421440003103,8.05265444496265,5.6727908895119,21,4.51942202368952,1.31043678533467,24.7997910253525,"Female","Busines","NO","Si","Virtual"
2025,"Sem2",136.057520361562,12.3739932278534,87.547691065211,7.00346649308419,6.24954855405734,23,3.40983775301262,0.895769853170523,948.785089789259,"male","Data","Yes","sí","Presencial"
2025,"Sem2",169.466698317162,19.6168444133212,93.5212504766482,9.88316516432321,6.44083535993452,19,2.14691806257878,0.590763381385472,805.557701710184,"Female","CS","Yes","sí","Presencial"
2025,"Sem2",146.16508103069,18.0982125574934,86.414772618556,9.18816616439636,6.32246107892277,15,2.54593318115253,2.93070937406498,652.300646999643,"FEMALE","CS","yes","Si","Virtual"
2025,"Sem2",146.802290317371,18.0667668078275,89.6554331007613,9.3330518877721,5.97575295605749,19,5.4187598633299,4.6718532581439,1762.04468879479,"FEMALE","Business","yes","Si","Virtual"
2025,"Sem2",84.5786791544574,0.753609373430695,95.7936821843433,3.45482147466478,7.78785820874757,23,4.1907892828819,3.45072373381885,1382.71126583678,"male","CS","No","NO","Virtual"
2025,"Sem2",154.278291469259,18.019759751893,73.5919408648982,9.65914158929212,6.16975759341909,26,5.0796533474513,3.17560737437187,1397.2820515519,"FEMALE","CS","yes","NO","virtual"
2025,"Sem2",150.375109767616,17.4563067569578,75.2993629750959,9.53501681133492,6.46915390014053,28,6.26325265591735,4.12075521458258,820.622490211171,"male","Data","yes","sí","Virtual"
2025,"Sem2",115.982845310365,9.7948336561824,75.1008084041573,6.59560282449298,6.77652825581271,22,3.41121927528694,3.11931759738898,1477.69867839055,"Male","Busines","No","sí","Virtual"
2025,"Sem2",133.10701145475,16.0986202373821,80.3078990646619,8.28044177968705,6.90514571381063,21,3.50642952119368,1.89957320731233,843.892444164023,"Male","Ingenieria","No","sí","Virtual"
2025,"Sem2",132.544822859831,11.3242053867907,89.3118591919598,7.24931279132519,6.82403148047702,17,2.37847147547554,1.26401649819944,1451.69025049755,"FEMALE","Ingenieria","yes","No","Virtual"
2025,"Sem2",180.455396815948,27.651354719068,80.5562718229428,13.1087230629122,3.94069025016516,23,4.59006671373969,1.81868039707894,1359.27288164552,"FEMALE","Busines","yes","sí","Virtual"
2025,"Sem2",140.431495321601,16.5913245411574,83.8621645837985,9.29173273674915,5.59775402700958,16,NA,3.67717038645141,1380.02286102401,"male","Ingenieria","No","NO","Virtual"
2025,"Sem2",144.185078539499,12.2206126380613,79.3824335273384,7.4355079191438,7.24045119226984,28,4.04297500374665,3.539639356039,1438.65943202999,"Female","Data","NO","sí","Presencial"
2025,"Sem2",151.688158668495,21.2342382037559,66.2246870023474,10.2125384769564,5.50170362715544,19,6.4869396533875,3.56559968552974,1221.7564305819,"male","CS","NO","Si","virtual"
2025,"Sem2",124.963809972942,14.6888514639456,72.2877437315747,7.84681970947895,5.46819801730446,26,5.07436101089239,3.8838099189451,1215.37090806918,"FEMALE","Busines","Yes","NO","Virtual"
